<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.06.16	23:00:00	4335.54	4338.47	4333.79	4336.61	725	0	15
2026.06.16	23:15:00	4336.61	4337.03	4335.41	4336.21	492	0	15
2026.06.16	23:30:00	4336.21	4336.55	4332.82	4334.75	507	0	15
2026.06.16	23:45:00	4334.75	4335.09	4329.70	4331.03	1047	0	15
2026.06.17	00:00:00	4331.03	4340.10	4328.70	4337.73	2744	0	15
2026.06.17	00:15:00	4337.73	4341.80	4336.49	4337.35	2343	0	15
2026.06.17	00:30:00	4337.28	4338.93	4334.79	4335.39	1568	0	15
2026.06.17	00:45:00	4335.39	4337.91	4332.21	4337.17	2214	0	15
2026.06.17	01:00:00	4337.17	4349.67	4334.48	4347.87	4404	0	15
2026.06.17	01:15:00	4347.90	4348.02	4339.36	4343.43	3396	0	15
2026.06.17	01:30:00	4343.44	4344.27	4337.84	4339.57	3038	0	15
2026.06.17	01:45:00	4339.57	4343.60	4336.82	4340.91	2697	0	15
2026.06.17	02:00:00	4340.91	4344.23	4340.02	4342.01	2448	0	15
2026.06.17	02:15:00	4342.01	4344.56	4339.69	4340.65	1621	0	15
2026.06.17	02:30:00	4340.65	4343.85	4337.87	4338.86	2842	0	15
2026.06.17	02:45:00	4338.86	4338.99	4329.78	4331.67	2985	0	15
2026.06.17	03:00:00	4331.59	4334.15	4329.64	4330.75	2370	0	15
2026.06.17	03:15:00	4330.74	4332.49	4328.82	4331.72	2478	0	15
2026.06.17	03:30:00	4331.79	4333.47	4330.19	4333.29	1706	0	15
2026.06.17	03:45:00	4333.29	4333.76	4330.58	4332.22	1605	0	15
2026.06.17	04:00:00	4332.16	4332.37	4328.57	4330.87	1779	0	15
2026.06.17	04:15:00	4330.87	4334.18	4323.98	4324.62	1845	0	15
2026.06.17	04:30:00	4324.62	4325.75	4317.51	4323.24	2086	0	15
2026.06.17	04:45:00	4323.24	4326.76	4322.33	4326.76	1581	0	15
2026.06.17	05:00:00	4326.76	4327.84	4321.40	4322.58	1817	0	15
2026.06.17	05:15:00	4322.58	4327.58	4321.25	4327.30	1900	0	15
2026.06.17	05:30:00	4327.30	4333.21	4326.79	4329.78	2920	0	15
2026.06.17	05:45:00	4329.78	4334.36	4324.46	4326.60	2864	0	15
2026.06.17	06:00:00	4327.06	4330.06	4324.40	4329.56	2620	0	15
2026.06.17	06:15:00	4328.98	4329.45	4320.56	4324.41	3014	0	15
2026.06.17	06:30:00	4324.37	4329.28	4322.53	4327.85	2590	0	15
2026.06.17	06:45:00	4327.85	4331.87	4326.65	4331.77	1971	0	15
2026.06.17	07:00:00	4331.64	4332.76	4326.98	4327.24	2467	0	15
2026.06.17	07:15:00	4327.24	4332.77	4326.36	4329.26	2334	0	15
2026.06.17	07:30:00	4329.19	4331.72	4325.44	4329.03	2097	0	15
2026.06.17	07:45:00	4329.03	4329.54	4324.75	4325.27	1905	0	15
2026.06.17	08:00:00	4325.30	4327.98	4322.21	4322.86	2746	0	15
2026.06.17	08:15:00	4322.87	4325.00	4319.69	4323.76	2847	0	15
2026.06.17	08:30:00	4323.76	4324.46	4319.11	4320.14	2382	0	15
2026.06.17	08:45:00	4320.14	4325.48	4317.48	4324.73	2137	0	15
2026.06.17	09:00:00	4324.73	4325.88	4321.29	4325.26	2272	0	15
2026.06.17	09:15:00	4325.28	4333.18	4325.21	4332.13	2587	0	15
2026.06.17	09:30:00	4332.13	4335.62	4328.27	4328.52	2206	0	15
2026.06.17	09:45:00	4328.52	4329.77	4325.63	4329.58	2002	0	15
2026.06.17	10:00:00	4329.57	4331.05	4327.84	4330.82	2074	0	15
2026.06.17	10:15:00	4330.84	4330.97	4326.90	4329.00	1763	0	15
2026.06.17	10:30:00	4329.00	4331.18	4327.18	4330.77	1757	0	15
2026.06.17	10:45:00	4330.77	4335.24	4330.62	4331.53	2043	0	15
2026.06.17	11:00:00	4331.52	4331.97	4327.80	4329.13	2495	0	15
2026.06.17	11:15:00	4329.12	4331.80	4328.08	4328.91	2272	0	15
2026.06.17	11:30:00	4328.96	4329.05	4324.40	4325.98	2162	0	15
2026.06.17	11:45:00	4325.98	4327.29	4321.04	4323.22	2353	0	15
2026.06.17	12:00:00	4323.22	4324.94	4320.02	4323.57	2631	0	15
2026.06.17	12:15:00	4323.57	4327.70	4321.84	4325.16	2317	0	15
2026.06.17	12:30:00	4324.58	4332.23	4323.53	4331.70	2747	0	15
2026.06.17	12:45:00	4331.70	4335.41	4331.13	4333.69	2275	0	15
2026.06.17	13:00:00	4333.69	4334.39	4324.13	4331.91	3922	0	15
2026.06.17	13:15:00	4331.91	4338.35	4330.97	4335.42	3240	0	15
2026.06.17	13:30:00	4335.43	4341.90	4332.62	4341.79	5066	0	15
2026.06.17	13:45:00	4341.79	4345.28	4339.37	4339.93	4391	0	15
2026.06.17	14:00:00	4339.93	4346.09	4335.70	4342.36	4903	0	15
2026.06.17	14:15:00	4342.36	4362.18	4341.02	4360.31	4914	0	15
2026.06.17	14:30:00	4360.14	4364.02	4347.42	4352.01	5084	0	15
2026.06.17	14:45:00	4352.01	4355.46	4332.18	4344.57	5973	0	15
2026.06.17	15:00:00	4344.58	4348.47	4343.79	4348.11	5291	0	15
2026.06.17	15:15:00	4347.96	4360.02	4346.97	4355.36	4740	0	15
2026.06.17	15:30:00	4355.11	4361.19	4354.55	4358.19	3575	0	15
2026.06.17	15:45:00	4358.15	4364.69	4357.41	4363.69	3357	0	15
2026.06.17	16:00:00	4363.64	4365.67	4360.60	4362.17	3221	0	15
2026.06.17	16:15:00	4362.17	4366.50	4360.54	4365.06	2741	0	15
2026.06.17	16:30:00	4365.27	4365.27	4355.02	4357.50	2972	0	15
2026.06.17	16:45:00	4357.50	4359.63	4356.04	4359.46	2729	0	15
2026.06.17	17:00:00	4359.46	4361.12	4355.36	4358.88	2931	0	15
2026.06.17	17:15:00	4358.88	4363.93	4357.91	4361.29	3485	0	15
2026.06.17	17:30:00	4361.26	4382.29	4360.88	4376.59	4448	0	15
2026.06.17	17:45:00	4376.60	4382.20	4374.17	4379.73	3596	0	15
2026.06.17	18:00:00	4379.31	4379.43	4278.56	4284.52	7322	0	15
2026.06.17	18:15:00	4284.70	4308.39	4283.22	4292.69	7775	0	15
2026.06.17	18:30:00	4292.38	4326.86	4269.88	4323.39	7502	0	15
2026.06.17	18:45:00	4323.94	4331.52	4278.92	4286.32	7756	0	15
2026.06.17	19:00:00	4286.32	4295.43	4261.07	4264.78	8045	0	15
2026.06.17	19:15:00	4264.76	4265.45	4226.50	4227.11	7521	0	15
2026.06.17	19:30:00	4226.93	4235.87	4219.12	4229.97	7716	0	15
2026.06.17	19:45:00	4230.91	4247.14	4230.00	4235.86	7412	0	15
2026.06.17	20:00:00	4235.48	4259.91	4235.08	4257.50	5062	0	15
2026.06.17	20:15:00	4257.53	4269.52	4253.95	4258.14	4349	0	28
2026.06.17	20:30:00	4258.19	4265.37	4258.17	4260.02	3066	0	28
2026.06.17	20:45:00	4260.12	4262.33	4256.04	4257.70	2136	0	28
2026.06.17	22:00:00	4258.24	4268.41	4258.24	4265.97	1594	0	28
2026.06.17	22:15:00	4265.97	4271.17	4264.83	4266.92	1853	0	28
2026.06.17	22:30:00	4266.92	4268.86	4263.24	4263.74	1304	0	28
2026.06.17	22:45:00	4263.74	4270.82	4260.52	4266.76	1371	0	28
2026.06.17	23:00:00	4266.63	4282.31	4264.30	4281.88	1570	0	15
2026.06.17	23:15:00	4281.98	4284.06	4275.64	4279.99	2075	0	15
2026.06.17	23:30:00	4279.99	4282.77	4267.91	4276.21	2111	0	15
2026.06.17	23:45:00	4276.21	4279.33	4272.37	4277.93	2274	0	15
2026.06.18	00:00:00	4277.98	4299.21	4276.56	4297.47	4431	0	15
2026.06.18	00:15:00	4297.47	4301.40	4294.80	4300.57	3778	0	15
2026.06.18	00:30:00	4300.43	4311.67	4299.87	4310.98	3571	0	15
2026.06.18	00:45:00	4310.88	4315.27	4308.24	4308.39	3960	0	15
2026.06.18	01:00:00	4308.39	4328.67	4306.91	4322.94	5421	0	15
2026.06.18	01:15:00	4322.96	4323.53	4315.17	4319.20	3838	0	15
2026.06.18	01:30:00	4319.20	4325.16	4317.05	4322.55	3951	0	15
2026.06.18	01:45:00	4322.55	4326.11	4317.30	4317.83	3527	0	15
2026.06.18	02:00:00	4317.83	4329.89	4316.62	4327.07	3500	0	15
2026.06.18	02:15:00	4327.07	4329.74	4323.35	4324.41	2564	0	15
2026.06.18	02:30:00	4324.41	4325.44	4316.24	4316.50	3787	0	15
2026.06.18	02:45:00	4316.55	4319.03	4310.55	4310.98	3641	0	15
2026.06.18	03:00:00	4310.98	4316.44	4309.15	4311.77	3190	0	15
2026.06.18	03:15:00	4311.77	4316.87	4310.80	4314.73	2983	0	15
2026.06.18	03:30:00	4314.87	4322.62	4314.16	4318.77	2520	0	15
2026.06.18	03:45:00	4318.77	4320.71	4316.59	4319.81	1695	0	15
2026.06.18	04:00:00	4319.80	4324.04	4314.74	4317.37	1928	0	15
2026.06.18	04:15:00	4317.39	4319.05	4311.53	4313.62	2032	0	15
2026.06.18	04:30:00	4313.62	4318.27	4309.63	4310.06	2266	0	15
2026.06.18	04:45:00	4310.06	4317.39	4309.71	4315.79	2328	0	15
2026.06.18	05:00:00	4315.80	4318.32	4312.39	4316.00	2409	0	15
2026.06.18	05:15:00	4315.95	4323.19	4315.65	4323.15	2484	0	15
2026.06.18	05:30:00	4323.15	4324.82	4309.59	4310.52	3712	0	15
2026.06.18	05:45:00	4310.52	4311.73	4301.15	4308.05	4410	0	15
2026.06.18	06:00:00	4308.05	4309.99	4296.24	4298.91	4487	0	15
2026.06.18	06:15:00	4298.91	4305.45	4296.49	4305.11	3820	0	15
2026.06.18	06:30:00	4305.11	4305.48	4298.99	4301.45	3128	0	15
2026.06.18	06:45:00	4301.45	4307.65	4301.18	4306.54	2968	0	15
2026.06.18	07:00:00	4306.23	4309.18	4300.33	4307.25	3360	0	15
2026.06.18	07:15:00	4307.24	4309.49	4303.58	4307.65	2905	0	15
2026.06.18	07:30:00	4307.56	4307.56	4293.35	4297.84	3242	0	15
2026.06.18	07:45:00	4297.84	4298.94	4287.48	4288.71	3138	0	15
2026.06.18	08:00:00	4288.76	4292.94	4284.18	4287.18	3506	0	15
2026.06.18	08:15:00	4287.18	4290.05	4284.07	4285.02	2717	0	15
2026.06.18	08:30:00	4284.96	4289.85	4281.18	4281.59	3124	0	15
2026.06.18	08:45:00	4281.71	4281.71	4265.52	4266.74	3861	0	15
2026.06.18	09:00:00	4266.74	4269.39	4259.62	4267.70	3853	0	15
2026.06.18	09:15:00	4267.68	4273.26	4265.46	4266.50	2821	0	15
2026.06.18	09:30:00	4266.48	4268.85	4263.44	4268.53	3045	0	15
2026.06.18	09:45:00	4268.53	4273.34	4267.24	4268.59	2722	0	15
2026.06.18	10:00:00	4268.47	4270.05	4261.92	4268.16	3238	0	15
2026.06.18	10:15:00	4268.16	4272.80	4263.63	4269.54	2899	0	15
2026.06.18	10:30:00	4269.58	4270.91	4263.58	4264.34	2459	0	15
2026.06.18	10:45:00	4264.34	4266.66	4254.79	4255.52	2997	0	15
2026.06.18	11:00:00	4255.70	4255.78	4240.65	4247.40	4346	0	15
2026.06.18	11:15:00	4247.38	4249.89	4243.70	4249.17	3633	0	15
2026.06.18	11:30:00	4249.17	4250.23	4241.86	4243.35	3642	0	15
2026.06.18	11:45:00	4243.35	4245.95	4239.70	4242.01	3580	0	15
2026.06.18	12:00:00	4241.90	4258.10	4240.39	4256.34	4264	0	15
2026.06.18	12:15:00	4256.34	4269.16	4254.24	4255.59	4369	0	15
2026.06.18	12:30:00	4255.00	4258.54	4241.34	4243.22	4895	0	15
2026.06.18	12:45:00	4243.22	4247.98	4240.96	4246.70	4700	0	15
2026.06.18	13:00:00	4246.49	4259.33	4245.01	4259.28	4317	0	15
2026.06.18	13:15:00	4259.28	4263.36	4252.74	4263.17	4321	0	15
2026.06.18	13:30:00	4263.17	4276.61	4262.94	4264.42	6584	0	15
2026.06.18	13:45:00	4264.43	4265.46	4250.70	4256.60	6486	0	15
2026.06.18	14:00:00	4256.60	4257.72	4238.68	4241.72	6056	0	15
2026.06.18	14:15:00	4241.50	4255.94	4237.16	4244.22	6024	0	15
2026.06.18	14:30:00	4244.16	4252.26	4241.27	4244.73	5716	0	15
2026.06.18	14:45:00	4244.73	4254.44	4240.36	4252.39	5275	0	15
2026.06.18	15:00:00	4252.55	4254.87	4246.43	4246.69	5375	0	15
2026.06.18	15:15:00	4246.69	4249.44	4234.40	4235.68	5504	0	15
2026.06.18	15:30:00	4235.59	4236.74	4224.06	4231.79	5944	0	15
2026.06.18	15:45:00	4231.79	4231.87	4223.12	4226.65	4847	0	15
2026.06.18	16:00:00	4226.65	4233.33	4225.69	4227.44	4993	0	15
2026.06.18	16:15:00	4227.44	4228.60	4221.89	4225.08	4657	0	15
2026.06.18	16:30:00	4225.19	4229.40	4214.97	4221.98	4950	0	15
2026.06.18	16:45:00	4222.00	4222.38	4214.08	4219.45	4837	0	15
2026.06.18	17:00:00	4219.56	4228.63	4218.62	4227.94	4054	0	15
2026.06.18	17:15:00	4227.92	4231.65	4225.70	4226.21	4840	0	15
2026.06.18	17:30:00	4226.18	4230.30	4222.50	4229.84	3874	0	15
2026.06.18	17:45:00	4229.82	4233.11	4227.36	4230.47	3277	0	15
2026.06.18	18:00:00	4230.51	4233.15	4227.40	4228.34	3365	0	15
2026.06.18	18:15:00	4228.35	4229.89	4225.53	4226.34	3324	0	15
2026.06.18	18:30:00	4226.31	4226.31	4220.52	4224.88	3467	0	15
2026.06.18	18:45:00	4224.88	4225.38	4218.22	4218.46	3204	0	15
2026.06.18	19:00:00	4218.51	4219.05	4204.02	4207.57	4328	0	15
2026.06.18	19:15:00	4207.57	4208.87	4202.04	4205.20	3742	0	15
2026.06.18	19:30:00	4205.20	4214.52	4201.47	4214.05	3713	0	15
2026.06.18	19:45:00	4214.05	4218.56	4213.33	4216.93	3729	0	15
2026.06.18	20:00:00	4216.94	4218.06	4214.89	4217.13	1716	0	15
2026.06.18	20:15:00	4217.13	4219.51	4214.96	4218.96	1219	0	28
2026.06.18	20:30:00	4218.94	4218.94	4212.89	4212.92	1323	0	28
2026.06.18	20:45:00	4212.92	4213.42	4207.49	4208.94	1405	0	28
2026.06.18	22:00:00	4204.84	4208.43	4204.53	4207.98	368	0	28
2026.06.18	22:15:00	4207.98	4210.06	4202.52	4204.06	924	0	28
2026.06.18	22:30:00	4203.77	4205.65	4202.87	4204.97	793	0	28
2026.06.18	22:45:00	4204.97	4210.56	4204.27	4207.39	894	0	28
2026.06.18	23:00:00	4207.39	4208.32	4194.05	4195.87	1724	0	15
2026.06.18	23:15:00	4195.87	4199.47	4193.87	4197.26	1345	0	15
2026.06.18	23:30:00	4197.26	4199.15	4193.94	4194.31	1520	0	15
2026.06.18	23:45:00	4194.31	4194.40	4186.97	4188.36	2275	0	15
2026.06.19	00:00:00	4188.36	4198.22	4184.45	4185.53	3960	0	15
2026.06.19	00:15:00	4185.52	4188.73	4184.25	4185.13	3085	0	15
2026.06.19	00:30:00	4185.17	4191.39	4184.34	4188.59	2350	0	15
2026.06.19	00:45:00	4188.59	4192.41	4187.62	4190.39	2019	0	15
2026.06.19	01:00:00	4190.39	4194.60	4184.39	4186.45	3141	0	15
2026.06.19	01:15:00	4186.45	4191.63	4184.06	4190.79	2087	0	15
2026.06.19	01:30:00	4190.90	4190.91	4184.50	4185.67	2136	0	15
2026.06.19	01:45:00	4185.67	4187.40	4184.00	4184.95	1876	0	15
2026.06.19	02:00:00	4184.92	4186.27	4178.65	4179.89	2789	0	15
2026.06.19	02:15:00	4179.91	4180.09	4175.12	4179.49	2534	0	15
2026.06.19	02:30:00	4179.49	4183.70	4177.11	4179.89	1712	0	15
2026.06.19	02:45:00	4179.89	4180.71	4171.86	4176.36	2112	0	15
2026.06.19	03:00:00	4176.41	4177.30	4166.12	4166.13	2659	0	15
2026.06.19	03:15:00	4166.13	4170.84	4165.14	4167.38	2813	0	15
2026.06.19	03:30:00	4167.38	4167.73	4157.93	4162.30	3249	0	15
2026.06.19	03:45:00	4162.30	4162.37	4147.34	4153.61	2830	0	15
2026.06.19	04:00:00	4153.65	4155.26	4143.26	4145.46	3772	0	15
2026.06.19	04:15:00	4145.45	4149.84	4141.41	4146.49	3097	0	15
2026.06.19	04:30:00	4146.48	4147.36	4133.53	4135.34	3564	0	15
2026.06.19	04:45:00	4135.34	4136.74	4124.82	4125.84	3229	0	15
2026.06.19	05:00:00	4125.83	4131.68	4121.58	4130.56	3548	0	15
2026.06.19	05:15:00	4130.60	4134.04	4125.87	4133.68	3122	0	15
2026.06.19	05:30:00	4133.63	4139.52	4130.72	4135.11	3182	0	15
2026.06.19	05:45:00	4135.11	4141.46	4133.03	4139.70	3236	0	15
2026.06.19	06:00:00	4139.70	4148.21	4133.70	4147.22	3396	0	15
2026.06.19	06:15:00	4147.21	4147.50	4139.04	4141.95	3170	0	15
2026.06.19	06:30:00	4142.17	4145.52	4132.91	4136.15	2883	0	15
2026.06.19	06:45:00	4136.15	4150.56	4134.67	4147.67	2460	0	15
2026.06.19	07:00:00	4147.67	4159.69	4147.55	4157.14	2985	0	15
2026.06.19	07:15:00	4157.14	4160.16	4152.12	4152.53	3122	0	15
2026.06.19	07:30:00	4152.57	4157.55	4151.21	4154.08	2742	0	15
2026.06.19	07:45:00	4154.08	4163.24	4151.66	4158.08	2636	0	15
2026.06.19	08:00:00	4158.14	4167.24	4155.31	4165.74	3513	0	15
2026.06.19	08:15:00	4165.69	4177.74	4165.33	4175.82	3420	0	15
2026.06.19	08:30:00	4176.34	4178.58	4166.74	4168.98	3438	0	15
2026.06.19	08:45:00	4168.98	4169.49	4164.61	4169.16	2483	0	15
2026.06.19	09:00:00	4169.15	4171.00	4163.70	4164.15	3208	0	15
2026.06.19	09:15:00	4164.08	4168.28	4162.07	4162.78	2898	0	15
2026.06.19	09:30:00	4162.78	4166.07	4162.53	4162.76	2286	0	15
2026.06.19	09:45:00	4162.76	4167.28	4161.02	4162.99	2401	0	15
2026.06.19	10:00:00	4163.03	4163.26	4152.95	4155.35	2940	0	15
2026.06.19	10:15:00	4155.35	4158.38	4152.72	4153.84	2964	0	15
2026.06.19	10:30:00	4153.84	4155.28	4149.95	4151.20	3361	0	15
2026.06.19	10:45:00	4151.14	4154.60	4148.17	4149.82	3216	0	15
2026.06.19	11:00:00	4149.80	4150.25	4142.63	4146.83	3292	0	15
2026.06.19	11:15:00	4146.83	4149.01	4143.42	4144.35	2543	0	15
2026.06.19	11:30:00	4144.26	4150.64	4142.04	4150.14	2594	0	15
2026.06.19	11:45:00	4150.09	4154.98	4148.76	4152.71	2738	0	15
2026.06.19	12:00:00	4152.71	4160.32	4152.49	4155.74	3114	0	15
2026.06.19	12:15:00	4155.75	4156.14	4150.86	4151.77	2638	0	15
2026.06.19	12:30:00	4151.77	4154.52	4148.72	4152.17	3115	0	15
2026.06.19	12:45:00	4152.17	4180.10	4147.20	4178.91	5106	0	15
2026.06.19	13:00:00	4178.97	4183.03	4164.33	4169.89	5297	0	15
2026.06.19	13:15:00	4169.89	4172.20	4161.94	4164.02	3924	0	15
2026.06.19	13:30:00	4164.02	4168.10	4157.78	4158.58	4237	0	15
2026.06.19	13:45:00	4158.49	4160.95	4150.46	4151.49	3819	0	15
2026.06.19	14:00:00	4151.45	4154.66	4147.86	4149.51	3927	0	15
2026.06.19	14:15:00	4149.51	4150.23	4143.76	4149.24	3576	0	15
2026.06.19	14:30:00	4149.24	4150.59	4143.35	4144.66	3619	0	15
2026.06.19	14:45:00	4144.66	4151.27	4142.81	4149.27	3676	0	15
2026.06.19	15:00:00	4149.27	4153.29	4148.06	4151.35	3502	0	15
2026.06.19	15:15:00	4151.37	4154.22	4149.92	4151.37	2462	0	15
2026.06.19	15:30:00	4151.36	4153.25	4147.61	4148.05	2293	0	15
2026.06.19	15:45:00	4148.05	4153.58	4148.05	4151.08	1630	0	15
2026.06.19	16:00:00	4151.13	4151.13	4144.57	4145.32	1632	0	15
2026.06.19	16:15:00	4145.32	4148.98	4144.35	4147.14	1274	0	15
2026.06.19	16:30:00	4147.14	4153.68	4147.10	4151.77	1586	0	15
2026.06.19	16:45:00	4151.77	4157.89	4151.24	4155.77	2137	0	15
2026.06.21	22:00:00	4154.38	4156.11	4148.52	4151.34	987	0	58
2026.06.21	22:15:00	4151.34	4154.57	4147.59	4151.97	2364	0	58
2026.06.21	22:30:00	4151.97	4154.96	4149.96	4153.71	1764	0	58
2026.06.21	22:45:00	4153.71	4156.75	4152.26	4156.18	1465	0	58
2026.06.21	23:00:00	4155.99	4164.41	4155.14	4158.27	2594	0	58
2026.06.21	23:15:00	4158.27	4158.89	4153.65	4156.68	2092	0	58
2026.06.21	23:30:00	4156.68	4156.91	4141.59	4145.72	2327	0	15
2026.06.21	23:45:00	4145.72	4147.20	4136.46	4140.23	3286	0	15
2026.06.22	00:00:00	4140.26	4162.62	4140.00	4160.98	4718	0	15
2026.06.22	00:15:00	4160.98	4170.37	4160.84	4167.25	4441	0	15
2026.06.22	00:30:00	4167.72	4176.45	4165.71	4175.59	3351	0	15
2026.06.22	00:45:00	4175.87	4201.05	4175.34	4200.86	4186	0	15
2026.06.22	01:00:00	4201.01	4220.55	4201.01	4211.62	6266	0	15
2026.06.22	01:15:00	4211.62	4215.04	4205.15	4207.39	4861	0	15
2026.06.22	01:30:00	4207.39	4207.46	4195.00	4200.86	4723	0	15
2026.06.22	01:45:00	4200.86	4201.85	4189.52	4191.01	4180	0	15
2026.06.22	02:00:00	4190.96	4195.14	4183.55	4184.10	4270	0	15
2026.06.22	02:15:00	4184.10	4190.31	4183.44	4189.00	2822	0	15
2026.06.22	02:30:00	4188.98	4200.40	4187.16	4191.77	4032	0	15
2026.06.22	02:45:00	4191.74	4192.44	4187.18	4188.42	3383	0	15
2026.06.22	03:00:00	4188.34	4189.91	4178.22	4178.22	3918	0	15
2026.06.22	03:15:00	4178.27	4181.01	4173.63	4180.06	3379	0	15
2026.06.22	03:30:00	4180.06	4180.75	4175.11	4175.70	2002	0	15
2026.06.22	03:45:00	4175.70	4178.84	4170.75	4171.53	2483	0	15
2026.06.22	04:00:00	4171.77	4178.32	4170.68	4176.32	2235	0	15
2026.06.22	04:15:00	4176.32	4178.90	4174.43	4176.41	2277	0	15
2026.06.22	04:30:00	4176.46	4178.91	4174.35	4176.81	2145	0	15
2026.06.22	04:45:00	4176.81	4182.19	4176.20	4181.82	2031	0	15
2026.06.22	05:00:00	4181.82	4186.41	4179.44	4185.44	2811	0	15
2026.06.22	05:15:00	4185.42	4194.26	4184.55	4194.03	2576	0	15
2026.06.22	05:30:00	4194.08	4198.60	4189.40	4193.19	4263	0	15
2026.06.22	05:45:00	4193.22	4196.97	4190.39	4193.83	3447	0	15
2026.06.22	06:00:00	4193.77	4198.47	4191.06	4194.57	3958	0	15
2026.06.22	06:15:00	4194.43	4200.72	4193.83	4196.62	3925	0	15
2026.06.22	06:30:00	4196.60	4202.42	4194.80	4202.20	2928	0	15
2026.06.22	06:45:00	4202.20	4207.34	4197.08	4197.54	2949	0	15
2026.06.22	07:00:00	4197.83	4201.37	4197.21	4199.34	3170	0	15
2026.06.22	07:15:00	4199.31	4201.78	4197.00	4197.66	2669	0	15
2026.06.22	07:30:00	4197.68	4199.81	4192.46	4194.49	2778	0	15
2026.06.22	07:45:00	4194.49	4196.30	4188.80	4190.40	2711	0	15
2026.06.22	08:00:00	4190.40	4194.91	4188.63	4190.00	3193	0	15
2026.06.22	08:15:00	4190.00	4195.37	4189.25	4191.58	3284	0	15
2026.06.22	08:30:00	4191.63	4194.26	4188.75	4193.63	2633	0	15
2026.06.22	08:45:00	4193.63	4197.87	4192.27	4197.40	2442	0	15
2026.06.22	09:00:00	4197.18	4209.64	4195.91	4205.27	3416	0	15
2026.06.22	09:15:00	4205.30	4209.17	4203.05	4204.06	2928	0	15
2026.06.22	09:30:00	4204.07	4210.08	4201.37	4206.87	2850	0	15
2026.06.22	09:45:00	4206.97	4210.12	4204.42	4208.20	2196	0	15
2026.06.22	10:00:00	4208.20	4214.20	4207.91	4212.94	2987	0	15
2026.06.22	10:15:00	4212.94	4214.25	4208.19	4210.08	2365	0	15
2026.06.22	10:30:00	4210.06	4211.82	4208.27	4208.65	2150	0	15
2026.06.22	10:45:00	4208.65	4209.45	4203.65	4204.69	2103	0	15
2026.06.22	11:00:00	4204.69	4215.24	4204.40	4208.03	4344	0	15
2026.06.22	11:15:00	4208.03	4209.79	4203.35	4204.00	2537	0	15
2026.06.22	11:30:00	4203.89	4208.25	4202.14	4206.63	2585	0	15
2026.06.22	11:45:00	4206.63	4207.66	4201.45	4207.48	2690	0	15
2026.06.22	12:00:00	4207.47	4211.17	4205.39	4207.38	3340	0	15
2026.06.22	12:15:00	4207.38	4211.77	4206.17	4208.53	3273	0	15
2026.06.22	12:30:00	4208.53	4208.85	4200.96	4203.91	3271	0	15
2026.06.22	12:45:00	4203.91	4204.88	4192.25	4193.38	3132	0	15
2026.06.22	13:00:00	4193.38	4196.98	4188.77	4194.36	5480	0	15
2026.06.22	13:15:00	4194.36	4197.01	4185.45	4187.03	4330	0	15
2026.06.22	13:30:00	4186.88	4194.60	4182.92	4190.95	6125	0	15
2026.06.22	13:45:00	4190.95	4205.74	4187.46	4199.79	5789	0	15
2026.06.22	14:00:00	4199.82	4210.75	4193.97	4205.24	6269	0	15
2026.06.22	14:15:00	4205.23	4206.21	4191.21	4191.94	6153	0	15
2026.06.22	14:30:00	4191.76	4197.61	4186.60	4193.04	6087	0	15
2026.06.22	14:45:00	4193.05	4205.98	4192.95	4198.29	6295	0	15
2026.06.22	15:00:00	4198.29	4201.28	4194.84	4197.86	5715	0	15
2026.06.22	15:15:00	4197.86	4197.95	4188.14	4189.09	5367	0	15
2026.06.22	15:30:00	4189.05	4190.43	4180.42	4180.96	4645	0	15
2026.06.22	15:45:00	4180.96	4185.12	4169.80	4182.88	5133	0	15
2026.06.22	16:00:00	4182.81	4184.83	4174.49	4177.65	4702	0	15
2026.06.22	16:15:00	4177.56	4182.88	4176.24	4182.66	4101	0	15
2026.06.22	16:30:00	4182.66	4186.33	4181.24	4181.95	3636	0	15
2026.06.22	16:45:00	4181.94	4193.06	4180.91	4189.96	3240	0	15
2026.06.22	17:00:00	4190.08	4191.22	4186.10	4186.75	3298	0	15
2026.06.22	17:15:00	4186.73	4191.64	4183.34	4184.12	3099	0	15
2026.06.22	17:30:00	4184.22	4184.85	4177.30	4181.57	3454	0	15
2026.06.22	17:45:00	4181.57	4183.73	4180.06	4183.18	2707	0	15
2026.06.22	18:00:00	4183.20	4186.28	4182.56	4183.98	2923	0	15
2026.06.22	18:15:00	4183.98	4189.79	4183.98	4188.09	2780	0	15
2026.06.22	18:30:00	4188.09	4189.95	4186.19	4189.83	2376	0	15
2026.06.22	18:45:00	4189.83	4192.86	4189.64	4191.29	2417	0	15
2026.06.22	19:00:00	4191.41	4193.41	4190.94	4191.37	2427	0	15
2026.06.22	19:15:00	4191.37	4192.10	4187.35	4187.36	2593	0	15
2026.06.22	19:30:00	4187.55	4190.26	4184.35	4184.52	2785	0	15
2026.06.22	19:45:00	4184.51	4191.59	4184.25	4190.54	3073	0	15
2026.06.22	20:00:00	4190.69	4193.71	4189.93	4190.80	1205	0	15
2026.06.22	20:15:00	4190.80	4191.51	4188.60	4190.28	737	0	28
2026.06.22	20:30:00	4190.28	4193.47	4189.48	4192.70	865	0	28
2026.06.22	20:45:00	4192.70	4193.14	4190.62	4191.31	1076	0	28
